code,name,name_kana,change_date,abolish_date,end_date
830100112,３月に２回以上算定した詳細な理由（Ｌ型脂肪酸結合蛋白（Ｌ−ＦＡＢＰ）（尿））；,3ツキニ2カイイジョウサンテイシタショ,20200701,99999999,
830100113,医学的必要性から４回以上算定した詳細な理由（好中球ゼラチナーゼ結合性リポカリン（ＮＧＡＬ）（尿））；,イガクテキヒツヨウセイカラ4カイイジ,20200701,99999999,
830100114,検体の種類（尿沈渣（鏡検法））；,ケンタイノシュルイ,20200401,99999999,
830100115,検体の種類（尿沈渣（フローサイトメトリー法））；,ケンタイノシュルイ,20200401,99999999,
830100116,慢性的な炎症性腸疾患の診断補助を目的として測定した要旨（カルプロテクチン（糞便）要旨）；,マンセイテキナエンショウセイチョウシッカ,20200701,99999999,
830100117,詳細理由（カルプロテクチン（糞便））；,ショウサイリユウ,20200401,99999999,
830100118,検査結果（カルプロテクチン（糞便））；,ケンサケッカ,20200401,99999999,
830100119,遺伝学的検査を２回以上実施する医療上の必要性（遺伝学的検査）；,イデンガクテキケンサヲ2カイイジョ,20200401,99999999,
830100120,臨床症状や他の検査等では当該疾患の診断がつかないこと及びその医学的な必要性（遺伝学的検査）；,リンショウショウジョウヤタノケンサトウ,20200701,99999999,
830100121,併せて算定した理由及び医学的根拠（ＣＣＲ４タンパク（フローサイトメトリー法））；,アワセテサンテイシタリユウオヨビイガ,20200701,99999999,
830100122,必要理由（ＦＩＰ１Ｌ１−ＰＤＧＦＲα融合遺伝子検査）；,ヒツヨウリユウ,20200401,99999999,
830100123,再実施理由（ＦＩＰ１Ｌ１−ＰＤＧＦＲα融合遺伝子検査）；,サイジッシリユウ,20200401,99999999,
830100124,肺癌の組織検体検査が実施困難である医学的理由（ＥＧＦＲ遺伝子検査（血漿））；,ハイガンノソシキケンタイケンサガジ,20200701,99999999,
830100125,上皮内癌（ＣＩＳ）と診断された病理所見（膀胱がん関連遺伝子検査）；,ジョウヒナイガントシンダンサレタヒ,20200701,99999999,
830100126,医療上の必要性（ＢＲＣＡ１／２遺伝子検査）；,イリョウジョウノヒツヨウセイ,20200401,99999999,
830100127,医学的な必要性（角膜ジストロフィー遺伝子検査）；,イガクテキナヒツヨウセイ,20200401,99999999,
830100128,検査を２回以上算定する医学的な必要性（抗シトルリン化ペプチド抗体定性）；,ケンサヲ2カイイジョウサンテイスルイカ,20200701,99999999,
830100129,検査を２回以上算定する医学的な必要性（抗シトルリン化ペプチド抗体定量）；,ケンサヲ2カイイジョウサンテイスルイカ,20200701,99999999,
830100130,再度実施する医学的な必要性（抗アクアポリン４抗体）；,サイドジッシスルイガクテキナヒツヨ,20200401,99999999,
830100131,１年に２回以上実施する医学的な必要性（抗ＨＬＡ抗体（スクリーニング検査））；,1ネンニ2カイイジョウジッシスルイカ,20200701,99999999,
830100132,抗体関連拒絶反応と診断された患者の経過観察時に算定した医学的必要性（抗ＨＬＡ抗体（抗体特異性同定検査））；,コウタイカンレンキョゼツハンノウトシン,20200701,99999999,
830100133,検体の種類（Ｓ−蛍光Ｍ、位相差Ｍ、暗視野Ｍ）；,ケンタイノシュルイ,20200401,99999999,
830100134,検体の種類（Ｓ−Ｍ）；,ケンタイノシュルイ,20200401,99999999,
830100135,検体の種類（Ｓ−保温装置使用アメーバＭ）；,ケンタイノシュルイ,20200401,99999999,
830100136,移植後リンパ増殖性疾患と診断した医学的根拠（ＥＢウイルス核酸定量）；,イショクゴリンパゾウショクセイシッ,20200701,99999999,
830100137,ＥＢウイルス陽性を確認した医学的根拠（ＥＢウイルス核酸定量）；,EBウイルスヨウセイヲカクニンシタイガ,20200401,99999999,
830100138,慢性活動性ＥＢウイルス感染症を疑う医学的根拠（ＥＢウイルス核酸定量）；,マンセイカツドウセイEBウイルスカンセ,20200701,99999999,
830100139,算定理由（インフルエンザ核酸検出）；,サンテイリユウ,20200401,99999999,
830100140,治療内容（ウイルス・細菌核酸多項目同時検出）；,チリョウナイヨウ,20200401,99999999,
830100141,敗血症を疑う根拠（細菌核酸・薬剤耐性遺伝子同時検出）；,ハイケツショウヲウタガウコンキョ,20200401,99999999,
830100142,遺伝カウンセリングを行った保険医療機関名（遺伝カウンセリング加算）；,イデンカウンセリングヲオコナッタホケ,20200701,99999999,
830100143,在宅酸素療法の実施の有無又は流量の変更を含む患者の治療方針（シャトルウォーキングテスト）；,ザイタクサンソリョウホウノジッシノウ,20200701,99999999,
830100144,具体的な臓器又は領域；,グタイテキナゾウキマタハリョウイキ,20200401,99999999,
830100145,３月に２回以上算定する理由・医学的根拠（肝硬度測定）；,3ツキニ2カイイジョウサンテイスルリユ,20200401,99999999,
830100146,３月に２回以上算定する理由・医学的根拠（超音波エラストグラフィー）；,3ツキニ2カイイジョウサンテイスルリユ,20200701,99999999,
830100147,別に算定する理由及び医学的根拠（肝硬度測定）；,ベツニサンテイスルリユウオヨビイガ,20200401,99999999,
830100148,別に算定する理由及び医学的根拠（超音波エラストグラフィー）；,ベツニサンテイスルリユウオヨビイガ,20200401,99999999,
830100149,手術を行われなかった理由（光トポグラフィー（脳外科手術前検査））；,シュジュツヲオコナワレナカッタリユウ,20200701,99999999,
830100150,検査の必要理由（光トポグラフィー（抑うつ症状の鑑別診断））；,ケンサノヒツヨウリユウ,20200401,99999999,
830100151,手術の行われなかった理由（脳磁図）；,シュジュツノオコナワレナカッタリユウ,20200401,99999999,
830100152,検査の医学的な必要性（脳磁図）；,ケンサノイガクテキナヒツヨウセイ,20200401,99999999,
830100153,結果の概要（脳磁図）；,ケッカノガイヨウ,20200401,99999999,
830100154,（イ）の要件を満たす医学的根拠（終夜睡眠ポリグラフィー（１及び２以外）（安全精度管理下））；,イノヨウケンヲミタスイガクテキコンキョ,20200701,99999999,
830100155,（ロ）の要件を満たす医学的根拠（終夜睡眠ポリグラフィー（１及び２以外）（安全精度管理下））；,ロノヨウケンヲミタスイガクテキコンキョ,20200701,99999999,
830100156,（ハ）の要件を満たす医学的根拠（終夜睡眠ポリグラフィー（１及び２以外）（安全精度管理下））；,ハノヨウケンヲミタスイガクテキコンキョ,20200701,99999999,
830100157,（ニ）の要件を満たす医学的根拠（終夜睡眠ポリグラフィー（１及び２以外）（安全精度管理下））；,ニノヨウケンヲミタスイガクテキコンキョ,20200701,99999999,
830100158,正中神経（誘発筋電図）；,セイチュウシンケイ,20200401,99999999,
830100159,尺骨神経（誘発筋電図）；,シャッコツシンケイ,20200401,99999999,
830100160,腓腹神経（誘発筋電図）；,ヒフクシンケイ,20200401,99999999,
830100161,脛骨神経（誘発筋電図）；,ケイコツシンケイ,20200401,99999999,
830100162,腓骨神経（誘発筋電図）；,ヒコツシンケイ,20200401,99999999,
830100163,顔面神経（誘発筋電図）；,ガンメンシンケイ,20200401,99999999,
830100164,橈骨神経（誘発筋電図）；,トウコツシンケイ,20200401,99999999,
830100165,三叉神経（誘発筋電図）；,サンサシンケイ,20200401,99999999,
830100166,腋窩神経（誘発筋電図）；,エキカシンケイ,20200401,99999999,
830100167,その他（誘発筋電図）；,ソノタ,20200401,99999999,
830100168,鼻腔通気度検査に関連する手術名（鼻腔通気度検査）；,ビクウツウキドケンサニカンスルシュシ,20200401,99999999,
830100169,年２回以上算定する医学的必要性（黄斑局所網膜電図）；,ネン2カイイジョウサンテイスルイガク,20200401,99999999,
830100170,年２回以上算定する医学的必要性（全視野精密網膜電図）；,ネン2カイイジョウサンテイスルイガク,20200401,99999999,
830100171,その理由及び医学的根拠（認知機能検査１　簡易なもの）；,ソノリユウオヨビイガクテキコンキョ,20200401,99999999,
830100172,小腸内視鏡検査（カプセル型内視鏡）症状詳記；,ショウチョウナイシキョウケンサショウジ,20200401,99999999,
830100173,大腸内視鏡検査が困難な理由（大腸内視鏡検査（カプセル型内視鏡））；,ダイチョウナイシキョウケンサガコンナ,20200701,99999999,
830100187,詳細な理由及び医学的な必要性（新生児頭部外傷撮影加算（カ　その他））；,ショウサイナリユウオヨビイガクテキナ,20200701,99999999,
830100188,詳細な理由及び医学的な必要性（乳幼児頭部外傷撮影加算（カ　その他））；,ショウサイナリユウオヨビイガクテキナ,20200701,99999999,
830100189,詳細な理由及び医学的な必要性（幼児頭部外傷撮影加算（カ　その他））；,ショウサイナリユウオヨビイガクテキナ,20200701,99999999,
830100191,その詳細な理由（冠動脈ＣＴ撮影加算）；,ソノショウサイナリユウ,20200401,99999999,
830100193,１を算定しない理由（処方料）；,1ヲサンテイシナイリユウ,20200401,99999999,
830100194,１を算定しない理由（処方箋料）；,1ヲサンテイシナイリユウ,20200401,99999999,
830100195,切替対象薬剤名（処方料）；,キリカエタイショウヤクザイメイ,20200401,99999999,
830100196,切替対象薬剤名（処方箋料）；,キリカエタイショウヤクザイメイ,20200401,99999999,
830100197,新しく導入する薬剤名（処方料）；,アタラシクドウニュウスルヤクザイメイ,20200401,99999999,
830100198,新しく導入する薬剤名（処方箋料）；,アタラシクドウニュウスルヤクザイメイ,20200401,99999999,
830100199,臨時薬投与の必要性（処方料）；,リンジヤクトウヨノヒツヨウセイ,20200401,99999999,
830100200,臨時薬投与の必要性（処方箋料）；,リンジヤクトウヨノヒツヨウセイ,20200401,99999999,
830100201,ビタミン剤の投与趣旨（薬剤）；,ビタミンザイノトウヨシュシ,20200401,99999999,
830100202,ビタミン剤の投与趣旨（薬剤等・処方箋料）；,ビタミンザイノトウヨシュシ,20200401,99999999,
830100203,臨時薬の投与の必要性（薬剤等・処方箋料）；,リンジヤクノトウヨノヒツヨウセイ,20200401,99999999,
830100204,湿布薬の１日用量又は投与日数（薬剤等・処方箋料）；,シップヤクノ1ニチヨウリョウマタハトウ,20200401,99999999,
830100205,同日に院内処方及び処方箋による投薬を行った理由（処方箋料）；,ドウジツニインナイショホウオヨビシ,20200401,99999999,
830100206,長期投与理由（薬剤等・処方箋料）；,チョウキトウヨリユウ,20200401,99999999,
830100208,疾患名（心大血管疾患リハビリテーション料）；,シッカンメイ,20200401,99999999,
830100209,継続理由（心大血管疾患リハビリテーション料）；,ケイゾクリユウ,20200401,99999999,
830100210,新たな疾患名（心大血管疾患リハビリテーション料）；,アラタナシッカンメイ,20200401,99999999,
830100211,疾患名（脳血管疾患等リハビリテーション料）；,シッカンメイ,20200401,99999999,
830100212,継続理由（脳血管疾患等リハビリテーション料）；,ケイゾクリユウ,20200401,99999999,
830100213,新たな疾患名（脳血管疾患等リハビリテーション料）；,アラタナシッカンメイ,20200401,99999999,
830100214,疾患名（廃用症候群リハビリテーション料）；,シッカンメイ,20200401,99999999,
830100215,継続理由（廃用症候群リハビリテーション料）；,ケイゾクリユウ,20200401,99999999,
830100216,新たな疾患名（廃用症候群リハビリテーション料）；,アラタナシッカンメイ,20200401,99999999,
830100217,疾患名（運動器リハビリテーション料）；,シッカンメイ,20200401,99999999,
830100218,継続理由（運動器リハビリテーション料）；,ケイゾクリユウ,20200401,99999999,
830100219,新たな疾患名（運動器リハビリテーション料）；,アラタナシッカンメイ,20200401,99999999,
830100220,疾患名（呼吸器リハビリテーション料）；,シッカンメイ,20200401,99999999,
830100221,継続理由（呼吸器リハビリテーション料）；,ケイゾクリユウ,20200401,99999999,
830100222,新たな疾患名（呼吸器リハビリテーション料）；,アラタナシッカンメイ,20200401,99999999,
830100223,医学的な必要性（運動量増加機器加算）；,イガクテキナヒツヨウセイ,20200401,99999999,
830100224,疾患名（摂食機能療法）；,シッカンメイ,20200401,99999999,
830100226,通算入院期間（精神科デイ・ケア）；,ツウサンニュウインキカン,20200401,99999999,
830100227,通算入院期間（精神科ナイト・ケア）；,ツウサンニュウインキカン,20200401,99999999,
830100228,通算入院期間（精神科デイ・ナイト・ケア）；,ツウサンニュウインキカン,20200401,99999999,
830100229,急性増悪した日から７日以内の期間に算定した医療上の必要性（精神科訪問看護・指導料）；,キュウセイゾウアクシタヒカラ7カイナイ,20200701,99999999,
830100230,急性増悪した日から１月以内の連続した７日間に算定した医療上の必要性（精神科訪問看護・指導料）；,キュウセイゾウアクシタヒカラ1ツキイナ,20200701,99999999,
830100232,頻回の指定訪問看護を行う必要性（精神科特別訪問看護指示加算）；,ヒンカイノシテイホウモンカンゴヲオコナ,20200401,99999999,
830100233,前々回の入院日、入院形態並びに退院日（精神科在宅患者支援管理料）；,ゼンゼンカイノニュウインビニュウイ,20200701,99999999,
830100234,訪問した者の職種（精神科在宅患者支援管理料）；,ホウモンシタモノノショクシュ,20200401,99999999,
830100235,訪問の日時、診療時間、訪問した者の職種（精神科在宅患者支援管理料３）；,ホウモンノニチジシンリョウジカンホウ,20200701,99999999,
830100236,急性増悪における状態像（精神科在宅患者支援管理料１の「ロ」）；,キュウセイゾウアクニオケルジョウタイ,20200401,99999999,
830100237,急性増悪における状態像（精神科在宅患者支援管理料２の「ロ」）；,キュウセイゾウアクニオケルジョウタイ,20200401,99999999,
830100238,カンファレンス不参加理由（精神科在宅患者支援管理料）；,カンファレンスフサンカリユウ,20200401,99999999,
830100239,対象傷病名（長期療養患者褥瘡等処置）；,タイショウショウビョウメイ,20200401,99999999,
830100240,難治性潰瘍の所見（静脈圧迫処置）；,ナンジセイカイヨウノショケン,20200401,99999999,
830100241,治療経過（静脈圧迫処置）；,チリョウケイカ,20200401,99999999,
830100242,慢性静脈不全等と診断した根拠（下肢静脈超音波検査等の所見）（静脈圧迫処置）；,マンセイジョウミャクフゼントウトシン,20200701,99999999,
830100243,静脈圧迫処置を必要とする医学的理由（静脈圧迫処置）；,ジョウミャクアッパクショチヲヒツヨウ,20200401,99999999,
830100244,指導内容（静脈圧迫処置）；,シドウナイヨウ,20200401,99999999,
830100245,理由及び医学的根拠（局所陰圧閉鎖処置と洗浄を行った場合）；,リユウオヨビイガクテキコンキョ,20200401,99999999,
830100246,陰圧維持管理装置として使用した機器（局所陰圧閉鎖処置（入院））；,インアツイジカンリソウチトシテシヨウシ,20200401,99999999,
830100247,医学的必要性（局所陰圧閉鎖処置（入院））；,イガクテキヒツヨウセイ,20200401,99999999,
830100248,持続洗浄加算を算定した理由及び医学的根拠（持続洗浄加算）；,ジゾクセンジョウカサンヲサンテイシ,20200401,99999999,
830100249,多血小板血漿処置を行う医学的必要性（多血小板血漿処置）；,タケッショウバンケッショウショチヲオコ,20200401,99999999,
830100250,症状詳記（硬膜外自家血注入）；,ショウジョウショウキ,20200401,99999999,
830100251,動脈血酸素分圧又は経皮的酸素飽和度測定結果（ハイフローセラピー）；,ドウミャクケツサンソブンアツマタハケ,20200701,99999999,
830100252,在宅自己腹膜灌流指導管理料を算定している他の保険医療機関名（人工腎臓）；,ザイタクジコフクマクカンリュウシド,20200701,99999999,
830100253,キの要件を満たす医学的根拠（重症急性膵炎の患者）（持続緩徐式血液濾過）；,キノヨウケンヲミタスイガクテキコンキョ,20200701,99999999,
830100254,クの要件を満たす医学的根拠（重症敗血症の患者）（持続緩徐式血液濾過）；,クノヨウケンヲミタスイガクテキコンキョ,20200701,99999999,
830100255,ケの要件を満たす医学的根拠（劇症肝炎又は術後肝不全）（持続緩徐式血液濾過）；,ケノヨウケンヲミタスイガクテキコンキョ,20200701,99999999,
830100256,理由及び医学的根拠（血漿交換療法）；,リユウオヨビイガクテキコンキョ,20200401,99999999,
830100257,アの１の要件を満たす医学的根拠（吸着式血液浄化法）；,アノ1ノヨウケンヲミタスイガクテキコン,20200401,99999999,
830100258,アの２の要件を満たす医学的根拠（吸着式血液浄化法）；,アノ2ノヨウケンヲミタスイガクテキコン,20200401,99999999,
830100259,アの３の要件を満たす医学的根拠（吸着式血液浄化法）；,アノ3ノヨウケンヲミタスイガクテキコン,20200401,99999999,
830100260,イの１の要件を満たす医学的根拠（吸着式血液浄化法）；,イノ1ノヨウケンヲミタスイガクテキコン,20200401,99999999,
830100261,イの２の要件を満たす医学的根拠（吸着式血液浄化法）；,イノ2ノヨウケンヲミタスイガクテキコン,20200401,99999999,
830100262,理由及び医学的根拠（一酸化窒素ガス加算）；,リユウオヨビイガクテキコンキョ,20200401,99999999,
830100263,医学的必要性（心不全に対する遠赤外線温熱療法）；,イガクテキヒツヨウセイ,20200401,99999999,
830100264,症状詳記（歩行運動処置（ロボットスーツ））；,ショウジョウショウキ,20200401,99999999,
830100265,手術時体重（極低出生体重児加算（手術））；,シュジュツジタイジュウ,20200401,99999999,
830100266,手術時体重（新生児加算（手術））；,シュジュツジタイジュウ,20200401,99999999,
830100267,植皮の範囲（デブリードマン）；,ショクヒノハンイ,20200401,99999999,
830100268,病歴（デブリードマン）；,ビョウレキ,20200401,99999999,
830100269,細菌培養検査結果（デブリードマン）；,サイキンバイヨウケンサケッカ,20200401,99999999,
830100270,画像所見（デブリードマン）；,ガゾウショケン,20200401,99999999,
830100271,詳細理由（組織拡張器による再建手術（乳房（再建手術）））；,ショウサイリユウ,20200401,99999999,
830100272,詳細理由（組織拡張器による再建手術（その他））；,ショウサイリユウ,20200401,99999999,
830100273,詳細理由（難治性骨折電磁波電気治療法）；,ショウサイリユウ,20200401,99999999,
830100274,指導内容（難治性骨折電磁波電気治療法）；,シドウナイヨウ,20200401,99999999,
830100275,実施理由（超音波骨折治療法）；,ジッシリユウ,20200401,99999999,
830100276,指導内容（超音波骨折治療法）；,シドウナイヨウ,20200401,99999999,
830100277,両靱帯損傷と診断する根拠となった検査所見（一期的両靱帯形成加算）；,リョウジンタイソンショウトシンダンス,20200701,99999999,
830100278,一期的な両靱帯形成術の医学的必要性（一期的両靱帯形成加算）；,イッキテキナリョウジンタイケイセイジ,20200401,99999999,
830100279,治療を選択した医学的理由（体外衝撃波疼痛治療術）；,チリョウヲセンタクシタイガクテキリユウ,20200401,99999999,
830100280,２回目以降算定する理由（体外衝撃波疼痛治療術）；,2カイメイコウサンテイスルリユウ,20200401,99999999,
830100281,ＳＭ−Ｇｒａｄｅ３から５と診断した画像所見；,SMGrade3カラ5トシンダンシタカ,20200401,99999999,
830100282,手術の概要（脳動静脈奇形摘出術）；,シュジュツノガイヨウ,20200401,99999999,
830100283,症状詳記（緑内障手術（水晶体再建術併用眼内ドレーン挿入術））；,ショウジョウショウキ,20200401,99999999,
830100284,選択理由（網膜付着組織を含む硝子体切除術）；,センタクリユウ,20200401,99999999,
830100285,症状詳記（水晶体嚢拡張リング使用加算（水晶体再建術））；,ショウジョウショウキ,20200401,99999999,
830100286,医学的必要性（乳腺腫瘍画像ガイド下吸引術（ＭＲＩ））；,イガクテキヒツヨウセイ,20200401,99999999,
830100287,実施の医学的な必要性及びカンファレンス等の検討結果（経皮的冠動脈形成術）；,ジッシノイガクテキナヒツヨウセイオヨ,20200701,99999999,
830100288,実施の医学的な必要性及びカンファレンス等の検討結果（経皮的冠動脈ステント留置術（その他のもの））；,ジッシノイガクテキナヒツヨウセイオヨ,20200701,99999999,
830100289,前回手術の術式（心臓弁再置換術加算）；,ゼンカイシュジュツノジュツシキ,20200401,99999999,
830100290,前回手術実施保険医療機関名（心臓弁再置換術加算）；,ゼンカイシュジュツジッシホケンイリ,20200401,99999999,
830100297,前回手術の術式（人工血管等再置換術加算）；,ゼンカイシュジュツノジュツシキ,20200401,99999999,
830100298,前回手術実施保険医療機関名（人工血管等再置換術加算）；,ゼンカイシュジュツジッシホケンイリ,20200401,99999999,
830100305,１２誘導心電図検査又は長時間記録心電図検査の結果（不整脈手術（左心耳閉鎖術（開胸手術）））；,12ユウドウシンデンズケンサマタハ,20200701,99999999,
830100306,当該手術を行う医学的理由（不整脈手術（左心耳閉鎖術（開胸手術）））；,トウガイシュジュツヲオコナウイガク,20200701,99999999,
830100307,症状詳記（両心室ペースメーカー移植術）；,ショウジョウショウキ,20200401,99999999,
830100308,症状詳記（植込型除細動器移植術）；,ショウジョウショウキ,20200401,99999999,
830100309,症状詳記（両室ペーシング機能付き植込型除細動器移植術）；,ショウジョウショウキ,20200401,99999999,
830100310,アの要件を満たす医学的根拠（経皮的シャント拡張術・血栓除去術）；,アノヨウケンヲミタスイガクテキコンキョ,20200401,99999999,
830100311,イの要件を満たす医学的根拠（経皮的シャント拡張術・血栓除去術）；,イノヨウケンヲミタスイガクテキコンキョ,20200401,99999999,
830100312,手術前のＢＭＩ等（腹腔鏡下胃縮小術（スリーブ状切除））；,シュジュツマエノBMIトウ,20200401,99999999,
830100313,医学的理由（経皮経食道胃管挿入術（ＰＴＥＧ））；,イガクテキリユウ,20200401,99999999,
830100314,必要理由・医学的根拠（薬剤投与用胃瘻造設術）；,ヒツヨウリユウイガクテキコンキョ,20200401,99999999,
830100315,複数回の切除を要した根拠となる画像所見及び医学的な理由（腹腔鏡下肝切除術）；,フクスウカイノセツジョヲヨウシタコンキ,20200701,99999999,
830100317,短期間又は同一入院期間中に２回目を算定する理由及び医学的な必要性（小腸・結腸狭窄部拡張術）；,タンキカンマタハドウイツニュウインキカ,20200701,99999999,
830100318,医学的必要性（人工肛門造設加算（直腸切除・切断術））；,イガクテキヒツヨウセイ,20200401,99999999,
830100319,医学的必要性（人工肛門造設加算（腹腔鏡下直腸切除・切断術））；,イガクテキヒツヨウセイ,20200401,99999999,
830100320,医学的必要性（神経ブロック加算）；,イガクテキヒツヨウセイ,20200401,99999999,
830100321,症状詳記（低体温迅速導入加算）；,ショウジョウショウキ,20200401,99999999,
830100322,医学的必要性（神経ブロック（局所麻酔剤又はボツリヌス毒素使用））；,イガクテキヒツヨウセイ,20200701,99999999,
830100323,医学的必要性（神経ブロック（神経破壊剤又は高周波凝固法使用））；,イガクテキヒツヨウセイ,20200401,99999999,
830100324,照射部位（放射線治療管理料）；,ショウシャブイ,20200401,99999999,
830100325,算定理由（Ｔ−Ｍ（セルブロック法））；,サンテイリユウ,20200401,99999999,
830100326,実施困難理由（Ｔ−Ｍ（セルブロック法））；,ジッシコンナンリユウ,20200401,99999999,
830100327,算定理由（免疫染色病理組織標本作製）；,サンテイリユウ,20200401,99999999,
830100328,実施困難理由（免疫染色病理組織標本作製）；,ジッシコンナンリユウ,20200401,99999999,
830100329,医学的根拠（４種類以上抗体使用加算）；,イガクテキコンキョ,20200401,99999999,
830100330,ＣＣＲ４タンパク理由及び医学的根拠（免疫染色（免疫抗体法）病理組織標本作製）；,CCR4タンパクリユウオヨビイガク,20200701,99999999,
830100331,検体を摘出した手術名（悪性腫瘍病理組織標本加算）；,ケンタイヲテキシュツシタシュジュツメイ,20200401,99999999,
830100332,初診理由；,ショシンリユウ,20200401,99999999,
830100333,特連紹介元保険医療機関名；,トクレンショウカイモトホケンイリョウキカ,20200401,99999999,
830100334,特地紹介元保険医療機関名；,トクチショウカイモトホケンイリョウキカン,20200401,99999999,
830100335,総合医療管理加算紹介元保険医療機関名；,ソウゴウイリョウカンリカサンショウカイ,20200401,99999999,
830100336,周計依頼元保険医療機関名；,シュウケイイライモトホケンイリョウキカン,20200401,99999999,
830100337,共計主治医の保険医療機関名；,キョウケイシュジイノホケンイリョウキカ,20200401,99999999,
830100338,悪性腫瘍特異物質治療管理料検査名；,アクセイシュヨウトクイブッシツチリョウ,20200401,99999999,
830100339,医管医科の主病名；,イカンイカノシュビョウメイ,20200401,99999999,
830100340,薬管１（安全管理を要する医薬品投与患者）薬剤名；,ヤッカン1ヤクザイメイ,20200401,99999999,
830100341,情１情報提供先；,ジョウ1ジョウホウテイキョウサキ,20200401,99999999,
830100342,診療情報連携共有料連携先保険医療機関名；,シンリョウジョウホウレンケイキョウユウ,20200401,99999999,
830100343,新製有床義歯管理料装着部位；,シンセイユウショウギシカンリリョウソウ,20200401,99999999,
830100344,退院時共同指導料１保険医療機関名；,タイインジキョウドウシドウリョウ1,20200401,99999999,
830100345,退院時共同指導料１病名；,タイインジキョウドウシドウリョウ1,20200401,99999999,
830100346,退院時共同指導料２保険医療機関名；,タイインジキョウドウシドウリョウ2,20200401,99999999,
830100347,退院時共同指導料２指導参画者の職種；,タイインジキョウドウシドウリョウ2,20200401,99999999,
830100348,訪問診療訪問先名；,ホウモンシンリョウホウモンサキメイ,20200401,99999999,
830100349,訪問診療患者の状態；,ホウモンシンリョウカンジャノジョウタ,20200401,99999999,
830100350,地域医療連携体制加算（歯科訪問診療料）連携保険医療機関名；,チイキイリョウレンケイタイセイカサンレン,20200401,99999999,
830100351,在宅総合医療管理加算紹介元保険医療機関名；,ザイタクソウゴウイリョウカンリカサン,20200401,99999999,
830100352,栄養サポートチーム等連携加算１（歯在管）連携先保険医療機関名等；,エイヨウサポートチームトウレンケイカサ,20200401,99999999,
830100353,栄養サポートチーム等連携加算２（歯在管）連携先保険医療機関名等；,エイヨウサポートチームトウレンケイカサ,20200401,99999999,
830100354,在歯管医科主病名；,ザイシカンイカシュビョウメイ,20200401,99999999,
830100355,栄養サポートチーム等連携加算１（在宅患者訪問口腔リハ）連携先保険医療機関名等；,エイヨウサポートチームトウレンケイカサ,20200701,99999999,
830100356,栄養サポートチーム等連携加算２（在宅患者訪問口腔リハ）医療機関名；,エイヨウサポートチームトウレンケイカサ,20200701,99999999,
830100357,在宅患者連携指導料情報共有先保険医療機関名等；,ザイタクカンジャレンケイシドウリョ,20200401,99999999,
830100358,在宅患者緊急時等カンファレンス料訪問先；,ザイタクカンジャキンキュウジトウカ,20200401,99999999,
830100359,在宅患者緊急時等カンファレンス料参加保険医療機関名等；,ザイタクカンジャキンキュウジトウカ,20200401,99999999,
830100360,Ｐ部検部位；,Pブケンブイ,20200401,99999999,
830100361,顎運動関連検査必要性；,ガクウンドウカンレンケンサヒツヨウセ,20200401,99999999,
830100362,歯冠補綴時色調採得検査部位；,シカンホテツジシキチョウサイトクケンサ,20200401,99999999,
830100363,基エ（４週以内）；,キエ,20200401,99999999,
830100364,基エ（４週超）；,キエ,20200401,99999999,
830100365,ビタミン剤の投与趣旨；,ビタミンザイノトウヨシュシ,20200401,99999999,
830100366,長期投与理由；,チョウキトウヨリユウ,20200401,99999999,
830100367,特処１（処方）医科主病名；,トクショ1イカシュビョウメイ,20200401,99999999,
830100368,特処２（処方）医科主病名；,トクショ2イカシュビョウメイ,20200401,99999999,
830100369,同日に院内処方及び処方箋による投薬を行った理由；,ドウジツニインナイショホウオヨビシ,20200401,99999999,
830100370,特処１（処方箋料）医科主病名；,トクショ1イカシュビョウメイ,20200401,99999999,
830100371,特処２（処方箋料）医科主病名；,トクショ2イカシュビョウメイ,20200401,99999999,
830100372,リハ選；,リハセン,20200401,99999999,
830100373,摂食嚥下支援加算連携医師名；,セッショクエンゲシエンカサンレンケイイ,20200401,99999999,
830100375,咬合調整その他理由；,コウゴウチョウセイソノタリユウ,20200401,99999999,
830100376,抜歯前提の消炎目的の根管拡大部位；,バッシゼンテイノショウエンモクテキノ,20200401,99999999,
830100377,根管貼薬処置実施部位の状態；,コンカンチョウヤクショチジッシブイノ,20200401,99999999,
830100378,抜歯前提の消炎目的の根管拡大後の根管貼薬部位；,バッシゼンテイノショウエンモクテキノ,20200401,99999999,
830100379,手術用顕微鏡加算（加圧根管充填処置）撮影医療機関名；,シュジュツヨウケンビキョウカサンサツ,20200401,99999999,
830100380,Ｐ処部位；,Pショブイ,20200401,99999999,
830100381,Ｐ処紹介元医療機関名；,Pショショウカイモトイリョウキカンメイ,20200401,99999999,
830100382,ＳＰＴ１詳細理由；,SPT1ショウサイリユウ,20200401,99999999,
830100383,暫間固定部位；,ザンカンコテイブイ,20200401,99999999,
830100384,暫間固定方法；,ザンカンコテイホウホウ,20200401,99999999,
830100385,睡眠時無呼吸症候群に対する口腔内装置紹介元保険医療機関名；,スイミンジムコキュウショウコウグンニ,20200401,99999999,
830100386,除去部位；,ジョキョブイ,20200401,99999999,
830100387,除去した歯冠修復・補綴物の種類；,ジョキョシタシカンシュウフクホテツブ,20200401,99999999,
830100388,歯科用３次元エックス線断層撮影を撮影した医科保険医療機関名等；,シカヨウ3ジゲンエックスセンダンソ,20200401,99999999,
